Match,Date,Duration,Team,Picks,Bans,Team.1,Picks.1,Bans.1,Winner,match_id,barracks_status_dire,barracks_status_radiant,cluster,dire_score,dire_team_id,duration,engine,first_blood_time,game_mode,human_players,leagueid,lobby_type,match_seq_num,radiant_gold_adv,radiant_score,radiant_team_id,radiant_win,radiant_xp_adv,start_time,tower_status_dire,tower_status_radiant,version,replay_salt,series_id,series_type,patch,region,throw,loss,replay_url,comeback,stomp,date,time
6215145875,09 oct. 2021 01:01,19:32,OG,Elder Titan  Io  Legion Commander  Invoker  Luna,Lina  Tidehunter  Morphling  Night Stalker  Ancient Apparition  Necrophos  Dark Seer,Undying,Weaver  Earthshaker  Ogre Magi  Templar Assassin  Spectre,Monkey King  Tiny  Gyrocopter  Faceless Void  Sven  Slark  Troll Warlord,OG,6215145875.0,60.0,63.0,191.0,8.0,8260983.0,1172.0,1.0,192.0,2.0,10.0,13256.0,1.0,5197439281.0,"100,172,274,338,393,619,876,1464,1360,1660,1807,2204,2484,4475,3579,3952,6029,6977,8384,9989",21.0,2586976.0,True,"50,197,336,210,372,857,874,1075,1059,1827,1612,1616,3601,5595,3659,3934,6581,6628,8925,9631",1633777290.0,1952.0,2047.0,21.0,62438954.0,601587.0,1.0,49.0,9.0,-100.0,9989.0,http://replay191.valve.net/570/6215145875_62438954.dem.bz2,,,10-09,19:01
6215130639,09 oct. 2021 12:48,46:29,Team Spirit,Io  Night Stalker  Lion  Ursa  Kunkka,Venomancer  Monkey King  Terrorblade  Naga Siren  Medusa  Ember Spirit  Viper,Quincy Crew,Elder Titan  Magnus  Dark Willow  Wraith King  Batrider,Weaver  Tiny  Sven  Invoker  Storm Spirit  Leshrac  Queen of Pain,Team Spirit,6215130639.0,48.0,63.0,192.0,21.0,7390454.0,2789.0,1.0,9.0,2.0,10.0,13256.0,1.0,5197454791.0,"100,258,662,806,534,541,437,-476,-751,-101,-154,-861,-1047,-114,279,1295,875,1102,1525,1894,2411,2613,3425,5445,5999,8087,7170,8252,10018,10709,11680,14033,14986,16881,18417,18615,16298,16235,15423,15098,15549,19865,19475,18733,18505,19166,20493",32.0,7119388.0,True,"50,27,-120,26,305,141,31,-684,-669,-57,-68,-1747,-1056,-70,-205,486,204,564,-17,340,2459,2301,3992,9450,11292,13509,10612,10848,11489,11739,13107,14531,17569,22646,23702,24645,18846,18442,17111,18216,23131,27060,22110,20402,21199,23183,28048",1633776514.0,1280.0,1972.0,21.0,394710548.0,601570.0,1.0,49.0,9.0,1047.0,20493.0,http://replay192.valve.net/570/6215130639_394710548.dem.bz2,,,10-09,18:48
6215098191,09 oct. 2021 12:14,30:27,SG esports,Timbersaw  Ogre Magi  Vengeful Spirit  Shadow Fiend  Mars,Io  Monkey King  Bloodseeker  Morphling  Phoenix  Earthshaker  Lion,Elephant,Tiny  Invoker  Silencer  Lycan  Elder Titan,Weaver  Tidehunter  Templar Assassin  Void Spirit  Kunkka  Sven  Medusa,Elephant,6215098191.0,63.0,,192.0,34.0,8204512.0,1827.0,1.0,252.0,2.0,10.0,13256.0,1.0,5197410151.0,"-100,239,221,-200,-126,-325,-403,741,947,774,314,304,985,1004,1262,580,252,-1029,-233,-1475,-2347,-3196,-3259,-3513,-2825,-2077,-1647,-5423,-8035,-10932,-18241",17.0,8255756.0,False,"-48,-294,180,10,235,-64,-775,-83,-272,-756,-1722,-1672,-772,-145,473,-1043,-1405,-2556,-1892,-4115,-5258,-5779,-5820,-6737,-5931,-4458,-3695,-13091,-12995,-18989,-22218",1633774444.0,1974.0,1536.0,21.0,371187868.0,601559.0,1.0,49.0,9.0,,,http://replay192.valve.net/570/6215098191_371187868.dem.bz2,1262.0,18241.0,10-09,18:14
6215091624,09 oct. 2021 12:11,18:16,PSG.LGD,Monkey King  Ogre Magi  Legion Commander  Snapfire  Leshrac,Weaver  Elder Titan  Morphling  Storm Spirit  Batrider  Void Spirit  Shadow Fiend,Vici Gaming,Earthshaker  Disruptor  Skywrath Mage  Terrorblade  Kunkka,Io  Tiny  Invoker  Beastmaster  Tinker  Lina  Ember Spirit,PSG.LGD,6215091624.0,62.0,63.0,191.0,7.0,726228.0,1096.0,1.0,5.0,2.0,10.0,13256.0,1.0,5197396341.0,"0,627,599,1025,1215,1179,1960,2406,2359,3088,4150,5326,6335,7924,8548,9598,8969,9792,12623",26.0,15.0,True,"0,9,-170,231,272,93,1082,1286,846,1379,3418,3862,6156,8027,9289,10891,9753,11114,13010",1633774317.0,2032.0,1983.0,21.0,2132012311.0,601557.0,1.0,49.0,9.0,,12623.0,http://replay191.valve.net/570/6215091624_2132012311.dem.bz2,,,10-09,18:11
6215070154,09 oct. 2021 11:49,47:37,beastcoast,Earthshaker  Timbersaw  Bloodseeker  Witch Doctor  Ember Spirit,Tidehunter  Silencer  Batrider  Storm Spirit  Leshrac  Puck  Tinker,Fnatic,Io  Tiny  Lion  Brewmaster  Shadow Fiend,Monkey King  Shadow Demon  Queen of Pain  Sven  Terrorblade  Lina  Void Spirit,beastcoast,6215070154.0,,63.0,192.0,20.0,350190.0,2857.0,1.0,197.0,2.0,10.0,13256.0,1.0,5197404024.0,"0,-29,-306,-715,-137,274,907,1868,3171,3369,3147,3605,3265,4025,6455,7166,8067,8563,9502,9091,8955,9981,12742,13503,14971,15532,15297,16267,15966,16014,16416,17491,16456,15508,14312,13867,13328,13471,13462,15614,19689,19466,20586,22117,20891,19284,18089,18121",42.0,8254400.0,True,"0,11,-154,-490,-335,-58,800,1232,2021,2318,2460,3051,2285,3642,7400,8767,9406,9859,9379,9964,9811,9348,11084,9718,11822,12706,12001,13997,13959,14513,16042,17461,16442,16392,15513,16464,15515,16069,16380,25517,26277,28414,30612,32840,35711,30368,30593,31911",1633772976.0,,1854.0,21.0,1549591903.0,601572.0,1.0,49.0,9.0,715.0,22117.0,http://replay192.valve.net/570/6215070154_1549591903.dem.bz2,,,10-09,17:49
6215059388,09 oct. 2021 11:36,43:11,Quincy Crew,Earthshaker  Lycan  Ember Spirit  Winter Wyvern  Troll Warlord,Io  Magnus  Tidehunter  Mars  Kunkka  Necrophos  Batrider,Team Spirit,Clockwerk  Snapfire  Tiny  Night Stalker  Terrorblade,Monkey King  Weaver  Morphling  Medusa  Invoker  Sven  Naga Siren,Team Spirit,6215059388.0,63.0,51.0,191.0,21.0,7119388.0,2591.0,1.0,252.0,2.0,10.0,13256.0,1.0,5197391274.0,"0,189,98,-65,-426,527,142,701,851,308,-296,-225,-462,-32,48,-478,43,-532,-1027,-1254,-2052,-561,76,1541,2079,1453,2105,1483,-583,-604,-1580,-1752,-3058,-4545,-5527,-8496,-11809,-12967,-14259,-14010,-14801,-15344,-15859,-18844",16.0,7390454.0,False,"0,287,66,-458,-598,462,113,-48,193,-392,-647,-1193,-1296,-1311,-849,-812,400,636,-532,-19,0,1434,1045,2405,1949,3100,3933,2635,814,748,-392,417,-3452,-5497,-10306,-11987,-13583,-15678,-19765,-16713,-17138,-18963,-19959,-29964",1633772212.0,1828.0,260.0,21.0,1251230167.0,601570.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6215059388_1251230167.dem.bz2,2105.0,18844.0,10-09,17:36
6215021963,09 oct. 2021 10:55,51:09,SG esports,Weaver  Lina  Sand King  Oracle  Juggernaut,Io  Mars  Templar Assassin  Morphling  Storm Spirit  Lycan  Rubick,Elephant,Earthshaker  Snapfire  Invoker  Spectre  Doom,Tiny  Monkey King  Night Stalker  Silencer  Tidehunter  Lifestealer  Sven,Elephant,6215021963.0,51.0,3.0,192.0,31.0,8204512.0,3069.0,1.0,130.0,2.0,10.0,13256.0,1.0,5197364470.0,"0,128,16,583,499,2,139,1089,71,-818,-926,-523,-477,-583,-292,516,528,573,257,363,1803,2756,4785,5599,5336,6892,6221,4769,3850,3160,644,-1052,-712,-2071,-3643,-5149,-4778,-990,-1342,-2420,-5444,-10673,-13171,-15103,-15450,-14312,-15097,-15210,-16693,-17467,-18937,-21761",24.0,8255756.0,False,"0,85,22,315,300,322,832,1268,226,-826,-989,-698,424,851,803,2229,2618,1993,1759,1813,4170,4655,7218,8240,8231,10098,9223,6420,4501,4056,-589,-1724,-1124,-2097,-4763,-6402,-5515,386,55,-846,-9635,-12987,-13111,-14418,-16694,-14592,-14735,-21430,-23580,-24112,-31183,-44213",1633769742.0,1796.0,1540.0,21.0,22596668.0,601559.0,1.0,49.0,9.0,,,http://replay192.valve.net/570/6215021963_22596668.dem.bz2,6892.0,21761.0,10-09,16:55
6215020578,09 oct. 2021 11:00,45:51,Vici Gaming,Elder Titan  Tidehunter  Ember Spirit  Snapfire  Clinkz,Io  Tiny  Morphling  Faceless Void  Terrorblade  Doom  Mars,PSG.LGD,Earthshaker  Invoker  Enchantress  Luna  Visage,Monkey King  Weaver  Kunkka  Templar Assassin  Void Spirit  Spectre  Medusa,PSG.LGD,6215020578.0,63.0,51.0,191.0,28.0,15.0,2751.0,1.0,259.0,2.0,10.0,13256.0,1.0,5197362646.0,"-100,-68,195,230,352,-77,-778,-1611,-2416,-2978,-3679,-4348,-5759,-7600,-7095,-7924,-8231,-8684,-8011,-7735,-6223,-6671,-6801,-6980,-7232,-6826,-6960,-7274,-7672,-8119,-10101,-12607,-9211,-7892,-8619,-8908,-8851,-9927,-11012,-11049,-11275,-11284,-11258,-11649,-12628,-14080",14.0,726228.0,False,"-48,-89,396,459,101,-142,-761,-1204,-1689,-1853,-3007,-4220,-5445,-7472,-7329,-7639,-9313,-10475,-9471,-8345,-5078,-6130,-7521,-8022,-8521,-8372,-8976,-9330,-8897,-11527,-16068,-17841,-10145,-8253,-9396,-9683,-9842,-10220,-11376,-11325,-12008,-12413,-13831,-15367,-15594,-15981",1633770023.0,1974.0,260.0,21.0,568182652.0,601557.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6215020578_568182652.dem.bz2,352.0,14080.0,10-09,17:00
6215003374,09 oct. 2021 10:34,46:36,Undying,Earthshaker  Lina  Legion Commander  Elder Titan  Spectre,Snapfire  Io  Dragon Knight  Sven  Templar Assassin  Clinkz  Weaver,Alliance,Tidehunter  Disruptor  Invoker  Sand King  Lifestealer,Monkey King  Tiny  Faceless Void  Morphling  Doom  Anti-Mage  Luna,Undying,6215003374.0,,63.0,192.0,20.0,111474.0,2796.0,1.0,256.0,2.0,10.0,13256.0,1.0,5197346240.0,"0,136,171,237,159,-254,-380,-1250,-1611,-1678,-2171,-2049,-3335,-3966,-3000,-3685,-4610,-4137,-3993,-5366,-5563,-5839,-4105,-5433,-5545,-4842,-2510,-1766,-2192,599,2094,4444,5971,6678,8326,10683,13102,18569,14749,12666,12757,13226,13694,15088,17565,18819,21854",44.0,8260983.0,True,"0,217,254,333,224,-342,-457,-786,-769,-784,-1421,-2489,-2632,-2889,-1412,-1939,-3695,-4004,-3765,-4345,-4181,-5250,-720,-2296,-2274,-935,3579,3988,3644,10115,11482,13188,17361,18557,22689,25842,33872,37124,24965,25714,25787,29510,33909,37572,40524,47692,54180",1633768462.0,,1828.0,21.0,213295914.0,601546.0,1.0,49.0,9.0,5839.0,21854.0,http://replay192.valve.net/570/6215003374_213295914.dem.bz2,,,10-09,16:34
6214985832,09 oct. 2021 10:13,50:31,T1,Monkey King  Elder Titan  Legion Commander  Queen of Pain  Lion,Tidehunter  Tiny  Storm Spirit  Troll Warlord  Leshrac  Drow Ranger  Slark,Team Aster,Io  Shadow Demon  Earthshaker  Shadow Fiend  Ursa,Weaver  Lina  Magnus  Invoker  Spectre  Morphling  Lifestealer,T1,6214985832.0,51.0,51.0,191.0,20.0,6209166.0,3031.0,1.0,388.0,2.0,10.0,13256.0,1.0,5197333233.0,"4,380,526,897,351,505,531,1319,1622,1937,1880,2281,3109,3136,2330,1538,2101,916,595,299,559,-198,-626,-1201,-289,-17,-1799,-2132,-2308,-2224,-3598,-3962,-4471,-4755,-4929,-4387,-4055,-4609,-5788,-5640,-4907,-4851,-4935,-4619,-3809,-6051,-8172,-7583,-5928,2,3382",28.0,8214850.0,True,"0,-108,53,662,384,422,722,840,1240,1642,1701,875,2927,3109,1643,1197,2202,440,-227,1161,599,-184,-1301,-2190,-612,-1539,-4532,-3815,-2532,-2226,-3805,-3154,-3765,-3798,-4270,-4000,-3319,-6612,-7817,-7562,-6916,-5881,-7701,-7618,-11484,-12282,-13847,-11998,-8052,5620,6235",1633767202.0,260.0,1540.0,21.0,1158468890.0,601543.0,1.0,49.0,9.0,8172.0,3382.0,http://replay191.valve.net/570/6214985832_1158468890.dem.bz2,,,10-09,16:13
6214977918,09 oct. 2021 10:04,22:18,Virtus.pro,Io  Lycan  Bane  Storm Spirit  Medusa,Mars  Monkey King  Sven  Bristleback  Troll Warlord  Tidehunter  Doom,Thunder Predator,Ancient Apparition  Void Spirit  Weaver  Magnus  Phantom Lancer,Tiny  Earthshaker  Ursa  Viper  Bounty Hunter  Spectre  Bloodseeker,Virtus.pro,6214977918.0,51.0,63.0,192.0,6.0,7391077.0,1338.0,1.0,285.0,2.0,10.0,13256.0,1.0,5197307404.0,"0,-130,-183,-34,-148,155,434,854,1142,1450,3231,5616,6311,8076,9045,9097,10180,10815,12351,13772,14810,16717,20906",29.0,1883502.0,True,"0,483,205,322,203,447,1050,758,663,553,2430,4650,4971,7088,9879,9103,12228,13571,15883,18037,19516,19794,22253",1633766698.0,454.0,1983.0,21.0,109429171.0,601544.0,1.0,49.0,9.0,183.0,20906.0,http://replay192.valve.net/570/6214977918_109429171.dem.bz2,,,10-09,16:04
6214970840,09 oct. 2021 09:49,39:37,Evil Geniuses,Monkey King  Lycan  Ember Spirit  Silencer  Ursa,Magnus  Elder Titan  Troll Warlord  Bristleback  Tidehunter  Invoker  Pangolier,OG,Io  Treant Protector  Gyrocopter  Tusk  Faceless Void,Storm Spirit  Tiny  Ancient Apparition  Snapfire  Batrider  Earthshaker  Grimstroke,Evil Geniuses,6214970840.0,63.0,11.0,191.0,27.0,2586976.0,2377.0,1.0,285.0,2.0,10.0,13256.0,1.0,5197310350.0,"0,98,310,90,143,-418,-452,-202,372,39,472,787,-1388,-1519,-1091,-1422,-922,-710,-1864,-2994,-2698,-626,268,-636,599,610,1031,1532,4219,5632,4150,2553,2363,263,-2645,-2357,1959,3592,3587,6730",31.0,39.0,True,"0,128,322,-77,-8,-411,-517,-841,-122,-474,-1471,-104,-2615,-2716,-1747,-1468,-721,-1101,-1251,-5018,-4287,-85,120,-2017,-982,-899,-61,2060,8406,8805,4783,2991,2846,-1755,-2208,-967,9115,10958,11191,19934",1633765765.0,452.0,1540.0,21.0,1383637958.0,601545.0,1.0,49.0,9.0,2994.0,6730.0,http://replay191.valve.net/570/6214970840_1383637958.dem.bz2,,,10-09,15:49
6214924317,09 oct. 2021 09:02,1:02:50,Alliance,Io  Mars  Nyx Assassin  Gyrocopter  Doom,Silencer  Lycan  Beastmaster  Night Stalker  Spectre  Invoker  Razor,Undying,Elder Titan  Lina  Sand King  Faceless Void  Grimstroke,Tiny  Monkey King  Ember Spirit  Weaver  Sven  Venomancer  Slardar,Undying,6214924317.0,48.0,7.0,191.0,47.0,8260983.0,3770.0,1.0,147.0,2.0,10.0,13256.0,1.0,5197296229.0,"0,21,-317,266,181,288,664,1529,1098,1096,1594,1888,1199,1300,2080,3020,3986,3432,3580,2729,3292,1266,1847,1424,-951,-1765,-2976,-3666,-4724,-4387,-2947,-5669,-8855,-8718,-9694,-12073,-15061,-16291,-11388,-7950,-7238,-8226,-8789,-10580,-11239,-13027,-13418,-11116,-9662,-7878,-7888,-9511,-11610,-8710,-5006,-1078,324,-431,-488,-270,-779,40,-2464",35.0,111474.0,False,"0,0,-399,90,201,-277,454,1109,812,551,222,983,-1138,-1497,-737,-238,1116,38,-42,-668,-256,-1905,-850,-2302,-7063,-8229,-11574,-13362,-14049,-12580,-10434,-18984,-22176,-20704,-22168,-26794,-27218,-29431,-16350,-16151,-17467,-19099,-21724,-25393,-28626,-31098,-33523,-29604,-28853,-28275,-29017,-32217,-35401,-35043,-29100,-30852,-31300,-32191,-33686,-34234,-34602,-36712,-42365",1633762976.0,1536.0,516.0,21.0,1841721953.0,601546.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6214924317_1841721953.dem.bz2,3986.0,16291.0,10-09,15:02
6214921308,09 oct. 2021 09:00,21:23,OG,Elder Titan  Magnus  Hoodwink  Juggernaut  Clockwerk,Tiny  Storm Spirit  Ember Spirit  Batrider  Void Spirit  Faceless Void  Ursa,Evil Geniuses,Monkey King  Tidehunter  Disruptor  Invoker  Shadow Shaman,Io  Snapfire  Tinker  Clinkz  Slark  Pangolier  Razor,OG,6214921308.0,60.0,63.0,192.0,10.0,39.0,1283.0,1.0,169.0,2.0,10.0,13256.0,1.0,5197268274.0,"0,514,352,-11,-46,533,491,612,577,824,1554,2435,2613,3045,3585,4806,6603,5839,7268,7877,8244,11734",16.0,2586976.0,True,"0,141,56,-42,-240,-255,-657,-290,-138,419,738,2214,2342,3011,4291,5097,6650,5983,7323,7551,7356,11134",1633762811.0,1984.0,1847.0,21.0,1671804872.0,601545.0,1.0,49.0,9.0,46.0,11734.0,http://replay192.valve.net/570/6214921308_1671804872.dem.bz2,,,10-09,15:00
6214920996,09 oct. 2021 09:00,41:14,Thunder Predator,Io  Storm Spirit  Luna  Nyx Assassin  Doom,Silencer  Earthshaker  Puck  Invoker  Dark Seer  Spectre  Phantom Lancer,Virtus.pro,Ancient Apparition  Earth Spirit  Necrophos  Queen of Pain  Sven,Monkey King  Tiny  Beastmaster  Lycan  Nature's Prophet  Venomancer  Tidehunter,Virtus.pro,6214920996.0,63.0,,191.0,32.0,1883502.0,2474.0,1.0,,2.0,10.0,13256.0,1.0,5197278985.0,"-303,94,-292,-33,-356,-61,72,512,385,945,1603,2067,1258,1355,1431,2896,2738,3517,4553,4697,5652,3062,2774,991,139,-2828,-835,-1214,-1968,-5010,-8327,-8908,-12158,-16105,-17986,-18498,-16019,-17106,-18729,-20023,-22023,-26428",21.0,7391077.0,False,"-100,166,-481,280,-89,19,96,-25,-239,35,-397,-558,-728,-593,-248,678,147,1247,3197,3011,4077,586,563,-2887,-3910,-10077,-5541,-6610,-6181,-14736,-17649,-14956,-26169,-27683,-28457,-29559,-21617,-26234,-28308,-32643,-36188,-38644",1633762803.0,2038.0,,21.0,1726456784.0,601544.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6214920996_1726456784.dem.bz2,5652.0,26428.0,10-09,15:00
6214919117,09 oct. 2021 09:00,48:34,Team Aster,Elder Titan  Snapfire  Kunkka  Clinkz  Pangolier,Monkey King  Io  Earthshaker  Doom  Night Stalker  Spectre  Faceless Void,T1,Weaver  Lina  Lion  Magnus  Lifestealer,Tiny  Tidehunter  Invoker  Templar Assassin  Puck  Legion Commander  Slardar,T1,6214919117.0,51.0,51.0,192.0,22.0,8214850.0,2914.0,1.0,273.0,2.0,10.0,13256.0,1.0,5197284307.0,"0,-275,-319,-408,-568,277,21,339,743,1044,569,611,444,1001,1046,1846,1600,2011,1290,1267,-1077,-1971,-1010,-378,-1009,971,1399,-153,1068,898,596,-1399,-3169,-3612,-2221,-1193,-1373,-1743,-2350,-2661,-2251,-2011,-2949,-2936,868,2058,1478,1698,-3911",26.0,6209166.0,False,"0,245,-75,101,54,579,100,-67,539,906,494,969,276,-120,-254,198,596,1021,34,-177,-4239,-4948,-3482,-1610,-2846,1925,2709,-1744,-1274,-1059,-1308,-3528,-3799,-4178,-951,1147,-243,-2853,-3095,-4050,-3583,-3322,-2923,-2370,4317,5155,5094,6542,-1929",1633762819.0,1926.0,262.0,21.0,2011129494.0,601543.0,1.0,49.0,9.0,,,http://replay192.valve.net/570/6214919117_2011129494.dem.bz2,2058.0,3911.0,10-09,15:00
6214313607,08 oct. 2021 08:00,37:09,Quincy Crew,Earthshaker  Venomancer  Winter Wyvern  Medusa  Void Spirit,Weaver  Monkey King  Storm Spirit  Abaddon  Snapfire  Invoker  Batrider,Fnatic,Tiny  Lycan  Legion Commander  Rubick  Puck,Elder Titan  Io  Morphling  Tidehunter  Treant Protector  Kunkka  Leshrac,Quincy Crew,6214313607.0,48.0,31.0,191.0,14.0,350190.0,2229.0,1.0,113.0,2.0,10.0,13256.0,1.0,5196782322.0,"100,24,-349,-152,-92,195,448,376,-103,598,454,1448,1679,2072,2496,2581,2956,3323,2835,3082,3930,3748,4309,2042,2335,3426,5832,6099,5476,4789,6625,9818,12097,12336,12044,11759,14348,18653",19.0,7390454.0,True,"50,118,128,-25,287,668,794,684,174,41,-26,59,216,1051,1235,1579,3066,2780,2865,2777,2715,3054,4373,-528,-30,3518,5384,5339,3636,3421,6966,11560,13166,15217,14392,13819,17524,27095",1633716038.0,1792.0,1590.0,21.0,1953887553.0,601420.0,1.0,49.0,9.0,349.0,18653.0,http://replay191.valve.net/570/6214313607_1953887553.dem.bz2,,,10-09,02:00
6214302529,08 oct. 2021 07:54,52:05,Elephant,Io  Doom  Disruptor  Storm Spirit  Weaver,Snapfire  Ancient Apparition  Medusa  Ursa  Luna  Phantom Lancer  Anti-Mage,Team Secret,Skywrath Mage  Tidehunter  Dazzle  Leshrac  Phantom Assassin,Monkey King  Tiny  Gyrocopter  Lina  Invoker  Lifestealer  Sven,Elephant,6214302529.0,,63.0,191.0,21.0,1838315.0,3125.0,1.0,6.0,2.0,10.0,13256.0,1.0,5196793414.0,"0,-117,-260,-549,-175,231,19,88,1816,2267,2790,3768,4434,4438,3363,3562,4169,4561,4829,5581,6386,7018,5695,6834,6980,7001,8022,8845,10134,12314,13528,14446,13156,16165,20408,22796,23766,25371,27190,28221,28964,29554,31468,34487,34071,35620,38165,39087,40572,42655,42981,43915,47649",44.0,8204512.0,True,"0,55,-165,-361,-234,348,259,125,1604,2239,2556,2328,3500,2135,1055,1450,2802,2720,2664,2021,2722,3762,1410,6262,7275,7956,8320,9300,11594,15075,15306,16084,12677,19527,25531,26322,26876,28514,31967,33796,35485,36208,44054,49367,46661,49390,50890,54925,57604,59018,60085,65060,79501",1633715682.0,,1974.0,21.0,787971837.0,601413.0,1.0,49.0,9.0,549.0,47649.0,http://replay191.valve.net/570/6214302529_787971837.dem.bz2,,,10-09,01:54
6214292203,08 oct. 2021 07:46,32:42,Vici Gaming,Weaver  Tidehunter  Disruptor  Spectre  Templar Assassin,Io  Tiny  Morphling  Razor  Ursa  Phoenix  Snapfire,Team Spirit,Earthshaker  Rubick  Faceless Void  Lina  Ogre Magi,Monkey King  Elder Titan  Clockwerk  Treant Protector  Medusa  Kunkka  Dragon Knight,Vici Gaming,6214292203.0,48.0,63.0,191.0,12.0,7119388.0,1962.0,1.0,200.0,2.0,10.0,13256.0,1.0,5196763974.0,"0,-901,-789,-799,-1084,-1146,-793,-583,-660,-1608,-1467,-342,-98,-223,-394,-1241,-1376,-1749,-2744,-371,-933,1027,3452,5552,5934,7499,8230,7961,8903,10741,11896,15959,15565",26.0,726228.0,True,"2,-198,-4,-94,-319,-598,-541,293,79,-857,-326,-36,151,481,387,120,-385,-959,-2910,759,640,4522,7926,9490,10170,14588,14991,14738,14895,17381,17625,22771,20764",1633715170.0,1792.0,1974.0,21.0,838229080.0,601416.0,1.0,49.0,9.0,2744.0,15959.0,http://replay191.valve.net/570/6214292203_838229080.dem.bz2,,,10-09,01:46
6214236190,08 oct. 2021 06:55,33:08,beastcoast,Earth Spirit  Void Spirit  Nature's Prophet  Hoodwink  Chaos Knight,Monkey King  Io  Venomancer  Sand King  Sven  Lycan  Tidehunter,SG esports,Lina  Dawnbreaker  Bane  Gyrocopter  Legion Commander,Tusk  Storm Spirit  Beastmaster  Mars  Timbersaw  Slark  Spectre,beastcoast,6214236190.0,,63.0,192.0,17.0,8255756.0,1988.0,1.0,58.0,2.0,10.0,13256.0,1.0,5196713302.0,"0,-608,-747,-467,-400,-923,-1045,-1612,-891,-1077,245,307,-555,196,85,1402,3236,3821,3597,1958,1601,1276,1894,2118,4905,5326,5563,4875,5849,8324,10776,12790,18135,24252",25.0,8254400.0,True,"0,-35,-317,260,475,384,253,80,-57,-626,692,1532,156,736,377,2670,3699,4137,3106,-641,-841,-2653,-2358,-3162,3309,2174,1975,-545,-2,4221,6692,8579,15269,21820",1633712109.0,1536.0,1974.0,21.0,271874294.0,601409.0,1.0,49.0,9.0,1612.0,24252.0,http://replay192.valve.net/570/6214236190_271874294.dem.bz2,,,10-09,00:55
6214221942,08 oct. 2021 06:52,40:44,Quincy Crew,Clockwerk  Snapfire  Doom  Kunkka  Luna,Monkey King  Tiny  Storm Spirit  Queen of Pain  Medusa  Undying  Venomancer,Fnatic,Weaver  Tidehunter   Void Spirit  Wraith King  Winter Wyvern,Elder Titan  Io  Leshrac  Invoker  Terrorblade  Morphling  Phantom Lancer,Fnatic,6214221942.0,63.0,,192.0,27.0,350190.0,2444.0,1.0,298.0,2.0,10.0,13256.0,1.0,5196718473.0,"0,34,-2,206,620,454,680,565,649,1272,1195,2400,2437,1839,3294,3273,2788,3312,3226,2551,1957,2128,2010,1049,224,-1635,-1751,-2458,-2755,-1949,-76,976,1968,2764,2525,2178,2202,-282,-4383,-6110,-5702",14.0,7390454.0,False,"0,175,-50,-42,-12,-4,-290,-59,-437,-667,-444,1762,2836,1724,3897,3917,3862,3815,3863,2591,2220,747,-866,-1495,-4132,-4959,-4891,-4855,-4740,-5304,-976,480,1542,2271,1719,278,-646,-6615,-4531,-7586,-7907",1633711938.0,1958.0,,21.0,522237697.0,601420.0,1.0,49.0,9.0,,,http://replay192.valve.net/570/6214221942_522237697.dem.bz2,3312.0,6110.0,10-09,00:52
6214196190,08 oct. 2021 06:27,44:57,Team Spirit,Tiny  Snapfire  Disruptor  Magnus  Ember Spirit,Monkey King  Weaver  Medusa  Terrorblade  Spectre  Kunkka  Batrider,Vici Gaming,Elder Titan  Earthshaker  Hoodwink  Morphling  Shadow Fiend,Io  Mars  Invoker  Storm Spirit  Tidehunter  Lycan  Faceless Void,Vici Gaming,6214196190.0,63.0,,191.0,30.0,726228.0,2697.0,1.0,203.0,2.0,10.0,13256.0,1.0,5196702509.0,"0,-40,-109,-21,-529,-676,-243,-481,-202,-617,-355,-476,-1967,-3066,-2461,-1918,-1258,-553,234,1447,1618,1534,1768,875,431,-328,-2263,-2677,-2799,-3079,-3232,-4181,-3517,-4142,-3206,-3000,-4010,-4600,-5016,-5976,-6874,-9818,-11456,-14926,-18287",22.0,7119388.0,False,"0,34,-28,124,-320,-1055,-522,-567,-474,-1149,-1765,-2863,-4619,-5384,-5287,-4073,-3465,-2207,-939,-1035,-116,235,227,-1303,-2424,-2293,-4181,-5592,-4640,-4625,-5509,-8039,-5435,-7799,-4326,-4259,-6225,-6798,-6699,-9695,-12288,-14188,-20505,-21884,-31894",1633710424.0,1972.0,,21.0,1250168689.0,601416.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6214196190_1250168689.dem.bz2,1768.0,18287.0,10-09,00:27
